Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2013-04-03,16,24.1,33.5,6.0,2,28.0,9,2,7.0,15.0,87.0,52.0,1010.9,1007.7,26.5,32.5,1,0
2013-04-04,16,22.9,34.3,0.0,4,59.0,2,0,13.0,19.0,64.0,48.0,1011.2,1007.0,27.8,34.0,0,0
2013-04-05,16,23.6,34.6,0.8,1,33.0,1,0,15.0,13.0,78.0,48.0,1010.9,1007.9,28.2,33.9,0,0
2013-04-06,16,23.9,33.0,0.0,9,39.0,2,2,17.0,19.0,81.0,60.0,1011.6,1007.8,27.0,31.9,0,0
2013-04-07,16,22.6,34.4,0.0,0,39.0,2,2,17.0,19.0,78.0,53.0,1010.3,1007.5,27.3,32.5,0,0
2013-04-08,16,21.6,34.3,0.0,0,46.0,2,0,11.0,24.0,74.0,43.0,1011.0,1008.2,27.0,33.3,0,0
2013-04-09,16,21.8,35.2,0.0,0,35.0,10,2,15.0,17.0,81.0,36.0,1011.7,1007.9,27.5,34.6,0,0
2013-04-10,16,20.6,34.3,0.0,2,44.0,9,9,19.0,19.0,53.0,30.0,1009.8,1006.5,26.8,33.9,0,0
2013-04-11,16,18.2,33.8,0.0,10,37.0,9,9,19.0,20.0,44.0,32.0,1009.7,1006.5,26.2,33.1,0,0
2013-04-12,16,17.2,33.4,0.0,10,41.0,9,10,13.0,15.0,62.0,31.0,1011.5,1008.2,24.8,32.8,0,0
2013-04-13,16,16.3,33.4,0.0,2,31.0,3,10,0.0,17.0,66.0,36.0,1012.3,1008.4,23.8,32.2,0,0
2013-04-14,16,19.3,34.8,0.0,0,26.0,8,10,2.0,9.0,69.0,36.0,1011.2,1007.2,25.6,34.1,0,0
2013-04-15,16,21.2,35.4,0.0,8,30.0,4,9,4.0,9.0,71.0,37.0,1009.4,1005.7,27.7,35.0,0,0
2013-04-16,16,20.4,36.0,0.0,10,24.0,7,10,9.0,7.0,76.0,29.0,1010.6,1006.8,26.9,35.6,0,0
2013-04-17,16,20.6,35.8,0.0,1,35.0,4,2,13.0,20.0,58.0,52.0,1011.3,1008.1,28.7,35.0,0,0
2013-04-18,16,19.6,36.2,0.0,1,39.0,0,0,6.0,22.0,71.0,52.0,1011.7,1008.1,26.2,35.4,0,0
2013-04-19,16,18.2,36.0,0.0,0,33.0,8,0,6.0,19.0,67.0,52.0,1013.1,1009.6,25.8,21.1,0,0
2013-04-20,16,19.0,36.3,0.0,9,33.0,9,2,6.0,17.0,70.0,25.0,1013.0,1009.2,27.6,35.6,0,0
2013-04-21,16,18.8,36.4,0.0,0,24.0,3,0,0.0,13.0,58.0,27.0,1012.8,1008.3,27.7,36.0,0,0
2013-04-22,16,18.2,36.7,0.0,7,22.0,6,12,7.0,6.0,70.0,52.0,1011.5,1008.2,26.0,35.5,0,0
2013-04-23,16,19.5,36.3,0.0,13,39.0,6,10,6.0,9.0,72.0,34.0,1012.5,1008.7,26.9,35.8,0,0
2013-04-24,16,17.8,35.1,0.0,2,37.0,1,0,13.0,24.0,63.0,52.0,1015.0,1010.4,26.8,34.0,0,0
2013-04-25,16,18.8,35.4,0.0,9,41.0,2,2,13.0,20.0,69.0,32.0,1014.7,1011.4,26.5,34.7,0,0
2013-04-26,16,16.4,33.9,0.0,2,43.0,9,2,17.0,19.0,42.0,52.0,1015.5,1012.3,25.5,33.5,0,0
2013-04-27,16,14.8,33.9,0.0,9,31.0,9,0,11.0,19.0,53.0,52.0,1014.6,1010.5,23.1,33.3,0,0
2013-04-28,16,16.9,34.7,0.0,2,33.0,12,0,6.0,17.0,70.0,52.0,1014.3,1010.2,23.8,34.2,0,0
2013-04-29,16,18.4,34.1,0.0,0,33.0,10,9,7.0,19.0,63.0,35.0,1014.9,1011.1,26.8,33.3,0,0
2013-04-30,16,15.5,34.2,0.0,0,41.0,10,0,13.0,22.0,54.0,30.0,1014.9,1010.4,25.3,33.1,0,0
2013-05-01,16,16.3,35.0,0.0,2,48.0,9,1,9.0,20.0,67.0,31.0,1013.1,1008.6,24.2,34.0,0,0
2013-05-02,16,21.1,35.5,0.0,9,44.0,9,2,13.0,19.0,64.0,38.0,1011.8,1008.5,27.7,34.6,0,0
2013-05-03,16,21.2,35.9,0.0,0,44.0,0,0,17.0,24.0,70.0,45.0,1013.0,1009.5,28.1,34.5,0,0
2013-05-04,16,21.5,35.3,0.0,0,46.0,1,2,20.0,19.0,78.0,37.0,1014.3,1010.7,27.7,34.0,0,0
2013-05-05,16,21.1,34.9,0.0,2,35.0,0,9,19.0,17.0,71.0,32.0,1013.4,1009.2,27.5,34.4,0,0
2013-05-06,16,20.5,35.3,0.0,2,37.0,1,9,11.0,17.0,72.0,27.0,1011.9,1008.4,27.6,34.6,0,0
2013-05-07,16,18.9,34.3,0.0,2,37.0,1,2,19.0,24.0,63.0,34.0,1012.1,1008.9,26.3,33.2,0,0
2013-05-08,16,15.7,33.7,0.0,2,43.0,9,9,13.0,17.0,71.0,40.0,1013.1,1009.1,24.0,32.1,0,0
2013-05-09,16,19.4,34.1,0.0,2,41.0,0,0,17.0,17.0,72.0,34.0,1013.8,1009.5,26.2,33.7,0,0
2013-05-10,16,21.4,34.9,0.0,1,37.0,0,0,13.0,17.0,80.0,44.0,1013.5,1009.5,26.0,33.1,0,0
2013-05-11,16,25.3,33.9,0.0,1,43.0,0,2,15.0,20.0,75.0,43.0,1013.2,1009.1,27.3,32.5,0,0
2013-05-12,16,19.5,34.6,0.0,9,33.0,4,1,20.0,22.0,70.0,36.0,1012.8,1010.2,27.0,33.9,0,0
2013-05-13,16,20.3,33.6,0.0,10,31.0,8,10,17.0,19.0,75.0,46.0,1013.8,1010.2,26.1,32.0,0,0
2013-05-14,16,20.3,33.4,0.0,9,37.0,9,2,20.0,17.0,61.0,45.0,1012.9,1008.9,23.3,30.2,0,0
2013-05-15,16,19.6,32.9,0.0,0,33.0,2,2,15.0,13.0,68.0,46.0,1012.1,1008.4,25.0,31.8,0,0
2013-05-16,16,22.4,32.1,0.0,10,24.0,4,9,9.0,11.0,72.0,58.0,1012.8,1009.8,26.8,31.2,0,0
2013-05-17,16,20.9,33.8,0.0,0,30.0,9,0,15.0,9.0,52.0,52.0,1014.1,1010.1,24.0,32.5,0,0
2013-05-18,16,22.6,35.1,0.0,0,33.0,2,0,17.0,19.0,74.0,52.0,1014.4,1010.4,27.6,21.1,0,0
2013-05-19,16,22.1,34.4,0.0,0,39.0,0,0,22.0,17.0,70.0,51.0,1013.7,1010.0,26.8,32.8,0,0
2013-05-20,16,22.8,34.5,0.0,0,39.0,1,1,15.0,17.0,77.0,52.0,1013.1,1009.7,26.8,33.3,0,0
2013-05-21,16,22.6,35.5,0.0,4,33.0,0,1,9.0,13.0,77.0,41.0,1013.1,1009.3,26.9,34.4,0,0
2013-05-22,16,23.2,34.9,0.0,13,24.0,7,13,7.0,11.0,77.0,49.0,1013.1,1009.0,27.5,34.3,0,0
2013-05-23,16,24.9,33.7,0.0,9,33.0,9,2,13.0,20.0,70.0,52.0,1013.6,1010.1,27.2,32.1,0,0
2013-05-24,16,20.4,27.9,0.0,9,50.0,9,9,30.0,24.0,42.0,25.0,1016.5,1012.5,22.2,27.4,0,0
2013-05-25,16,14.8,27.1,0.0,2,50.0,2,9,22.0,24.0,44.0,31.0,1017.0,1013.4,19.3,26.1,0,0
2013-05-26,16,10.9,28.9,0.0,2,44.0,9,2,19.0,24.0,49.0,30.0,1016.0,1012.7,19.5,28.1,0,0
2013-05-27,16,16.9,31.1,0.0,0,44.0,0,0,22.0,20.0,42.0,31.0,1014.8,1011.4,24.6,30.1,0,0
2013-05-28,16,17.1,32.0,0.0,2,37.0,0,1,17.0,13.0,37.0,43.0,1014.9,1011.5,31.1,31.6,0,0
2013-05-29,16,19.6,22.6,0.0,1,37.0,0,0,17.0,15.0,73.0,52.0,1014.7,1010.9,25.3,32.0,0,0
2013-05-30,16,12.0,32.3,0.0,0,43.0,2,2,9.0,20.0,70.0,52.0,1015.3,1010.5,16.7,31.5,0,0
2013-05-31,16,12.0,33.6,0.0,2,43.0,2,0,15.0,20.0,66.0,37.0,1014.5,1010.2,25.3,32.5,0,0
2013-06-01,16,18.0,33.8,0.0,0,35.0,1,4,20.0,20.0,72.0,52.0,1014.3,1009.3,25.0,21.1,0,0
2013-06-02,16,17.1,33.3,0.0,0,50.0,0,2,20.0,24.0,62.0,32.0,1013.5,1009.3,26.0,32.6,0,0
2013-06-03,16,17.2,31.4,0.0,2,41.0,2,0,24.0,24.0,70.0,52.0,1014.7,1010.9,23.4,30.5,0,0
2013-06-04,16,13.8,30.5,0.0,0,41.0,2,9,17.0,15.0,50.0,52.0,1015.0,1010.2,20.7,29.5,0,0
2013-06-05,16,17.1,32.5,0.0,4,37.0,1,1,24.0,19.0,70.0,52.0,1013.9,1009.3,24.6,31.4,0,0
2013-06-06,16,21.2,31.3,0.0,2,39.0,0,1,22.0,15.0,70.0,52.0,1014.1,1010.9,24.6,30.5,0,0
2013-06-07,16,21.0,33.2,0.0,0,50.0,2,1,17.0,22.0,70.0,52.0,1014.7,1011.3,25.0,32.4,0,0
2013-06-08,16,18.0,32.5,0.0,0,48.0,0,9,22.0,24.0,71.0,52.0,1014.5,1011.1,24.4,21.1,0,0
2013-06-09,16,12.0,32.6,0.0,0,50.0,9,0,15.0,20.0,63.0,40.0,1012.9,1009.0,24.8,31.7,0,0
2013-06-10,16,16.2,32.1,0.0,2,39.0,2,2,11.0,20.0,70.0,52.0,1012.3,1009.3,16.7,31.4,0,0
2013-06-11,16,16.5,34.0,0.0,2,35.0,1,9,6.0,15.0,72.0,52.0,1012.2,1008.7,25.8,21.1,0,0
2013-06-12,16,17.3,34.9,0.0,2,41.0,2,2,13.0,20.0,60.0,32.0,1011.6,1007.8,24.6,33.0,0,0
2013-06-13,16,17.5,33.3,0.0,2,31.0,2,2,17.0,17.0,59.0,52.0,1012.0,1007.4,24.0,32.3,0,0
2013-06-14,16,16.5,31.4,0.0,2,37.0,9,2,17.0,24.0,65.0,52.0,1012.6,1009.4,22.0,31.1,0,0
2013-06-15,16,12.8,28.8,0.0,2,41.0,2,2,19.0,17.0,39.0,52.0,1015.4,1010.9,19.6,21.1,0,0
2013-06-16,16,10.2,29.4,0.0,0,35.0,2,2,15.0,15.0,70.0,22.0,1013.9,1009.5,20.5,29.0,0,0
2013-06-17,16,9.1,30.9,0.0,9,28.0,9,10,9.0,17.0,48.0,52.0,1012.2,1008.7,18.5,30.1,0,0
2013-06-18,16,10.4,30.6,0.0,2,39.0,9,2,17.0,19.0,70.0,52.0,1013.2,1009.2,19.0,30.1,0,0
2013-06-19,16,13.1,30.5,0.1,2,37.0,2,0,20.0,19.0,69.0,52.0,1014.3,1011.5,21.0,30.0,0,0
2013-06-20,16,20.0,27.7,0.0,2,35.0,2,2,13.0,17.0,42.0,52.0,1014.7,1013.0,23.2,27.5,0,0
2013-06-21,16,20.6,30.2,0.0,2,37.0,9,2,15.0,22.0,31.0,52.0,1016.3,1013.1,23.0,29.2,0,0
2013-06-22,16,20.5,29.7,0.0,0,43.0,2,2,19.0,19.0,43.0,52.0,1016.5,1013.6,23.2,29.1,0,0
2013-06-23,16,15.5,30.1,0.0,2,37.0,2,0,22.0,17.0,38.0,32.0,1017.9,1013.7,21.4,29.5,0,0
2013-06-24,16,14.1,31.4,0.0,0,33.0,9,2,15.0,15.0,58.0,29.0,1017.5,1013.2,19.9,30.6,0,0
2013-06-25,16,13.6,32.7,0.0,1,35.0,2,1,15.0,11.0,53.0,52.0,1016.9,1012.0,20.4,31.5,0,0
2013-06-26,16,13.6,33.5,0.0,5,31.0,1,0,11.0,7.0,47.0,26.0,1015.1,1010.3,22.0,32.2,0,0
2013-06-27,16,15.9,33.5,0.0,4,24.0,5,2,9.0,11.0,61.0,33.0,1013.6,1009.2,24.5,32.2,0,0
2013-06-28,16,15.4,33.2,0.0,0,35.0,10,2,6.0,20.0,51.0,16.0,1014.1,1010.7,22.7,32.5,0,0
2013-06-29,16,15.7,32.0,0.0,0,44.0,9,2,15.0,26.0,49.0,21.0,1017.2,1013.6,21.2,31.0,0,0
2013-06-30,16,16.0,29.2,0.0,9,48.0,9,9,24.0,24.0,35.0,28.0,1019.9,1015.2,21.2,29.0,0,0
2013-07-01,16,17.5,26.5,0.0,9,56.0,9,9,30.0,26.0,27.0,52.0,1018.8,1014.6,19.8,25.8,0,0
2013-07-02,16,9.4,26.6,0.0,0,54.0,2,2,20.0,24.0,34.0,15.0,1019.0,1014.5,16.9,26.2,0,0
2013-07-03,16,7.9,28.3,0.0,2,41.0,9,1,7.0,13.0,63.0,25.0,1017.4,1012.6,17.0,27.2,0,0
2013-07-04,16,11.9,30.6,0.0,2,28.0,1,3,17.0,11.0,70.0,37.0,1015.4,1010.5,20.9,29.8,0,0
2013-07-05,16,15.2,31.1,0.0,0,37.0,2,2,11.0,17.0,47.0,52.0,1014.5,1010.7,21.3,30.2,0,0
2013-07-06,16,15.4,32.4,0.0,9,39.0,9,0,13.0,20.0,64.0,35.0,1015.5,1011.7,21.3,31.8,0,0
2013-07-07,16,20.1,32.9,0.0,0,41.0,9,0,15.0,26.0,40.0,36.0,1015.7,1012.2,23.8,32.1,0,0
2013-07-08,16,18.6,32.9,0.0,2,48.0,9,2,13.0,20.0,70.0,30.0,1016.7,1012.9,23.5,32.5,0,0
2013-07-09,16,21.1,32.7,0.0,0,48.0,2,0,11.0,28.0,61.0,45.0,1016.0,1012.0,25.2,31.5,0,0
2013-07-10,16,17.4,32.5,0.0,0,48.0,9,0,19.0,24.0,73.0,56.0,1015.5,1011.5,22.8,30.5,0,0
2013-07-11,16,16.1,32.5,0.0,2,52.0,0,1,15.0,26.0,67.0,52.0,1015.9,1011.9,22.5,31.2,0,0
2013-07-12,16,17.0,32.2,0.0,1,43.0,9,0,9.0,20.0,82.0,52.0,1015.8,1011.9,22.8,30.9,0,0
2013-07-13,16,18.2,32.8,0.0,0,39.0,0,2,17.0,19.0,77.0,52.0,1015.4,1011.6,23.6,21.1,0,0
2013-07-14,16,15.2,32.8,0.0,2,41.0,9,9,11.0,20.0,70.0,52.0,1015.6,1011.6,22.6,32.0,0,0
2013-07-15,16,14.4,32.2,0.0,0,48.0,2,9,9.0,19.0,66.0,52.0,1016.0,1011.9,22.2,31.0,0,0
2013-07-16,16,12.0,32.5,0.0,0,52.0,2,0,13.0,20.0,67.0,52.0,1015.6,1011.2,21.8,31.5,0,0
2013-07-17,16,12.9,32.1,0.0,1,41.0,0,1,4.0,19.0,61.0,22.0,1014.8,1009.6,21.8,31.2,0,0
2013-07-18,16,15.3,32.6,0.0,7,24.0,3,3,11.0,9.0,61.0,35.0,1014.0,1009.2,23.2,31.0,0,0
2013-07-19,16,16.8,33.6,0.0,0,28.0,3,1,13.0,17.0,68.0,29.0,1013.7,1009.3,24.3,32.0,0,0
2013-07-20,16,15.4,33.3,0.0,2,39.0,2,9,2.0,24.0,56.0,27.0,1013.2,1008.6,22.6,32.5,0,0
2013-07-21,16,17.5,30.9,0.0,2,39.0,0,0,17.0,20.0,40.0,52.0,1014.4,1010.8,22.5,30.7,0,0
2013-07-22,16,18.5,31.4,0.0,9,37.0,2,2,24.0,19.0,70.0,52.0,1017.1,1014.0,23.1,30.8,0,0
2013-07-23,16,15.8,30.5,0.0,9,46.0,2,9,24.0,28.0,30.0,52.0,1020.2,1016.6,21.1,29.6,0,0
2013-07-24,16,14.9,27.4,0.0,9,50.0,9,2,30.0,19.0,21.0,14.0,1020.2,1015.7,18.1,26.7,0,0
2013-07-25,16,7.2,27.9,0.0,0,48.0,2,0,20.0,19.0,22.0,10.0,1019.4,1015.0,17.7,26.5,0,0
2013-07-26,16,5.2,29.7,0.0,0,39.0,2,1,11.0,13.0,47.0,25.0,1017.6,1013.4,15.5,28.8,0,0
2013-07-27,16,9.9,32.3,0.0,5,35.0,9,3,7.0,11.0,40.0,30.0,1016.4,1012.0,18.4,31.0,0,0
2013-07-28,16,13.7,32.8,0.0,0,39.0,1,1,9.0,20.0,61.0,52.0,1015.3,1011.5,21.8,32.1,0,0
2013-07-29,16,14.9,32.6,0.0,0,41.0,10,2,9.0,19.0,75.0,52.0,1015.5,1011.4,20.1,32.0,0,0
2013-07-30,16,13.2,32.6,0.0,9,46.0,9,0,13.0,24.0,58.0,29.0,1014.7,1010.4,21.4,32.0,0,0
2013-07-31,16,13.4,31.5,0.0,2,46.0,2,2,19.0,15.0,70.0,21.0,1015.5,1011.0,22.2,30.2,0,0
2013-08-01,16,11.1,31.0,0.0,9,37.0,9,2,13.0,17.0,47.0,52.0,1014.8,1010.8,19.5,30.5,0,0
2013-08-02,16,11.0,32.3,0.0,10,37.0,9,9,13.0,24.0,49.0,52.0,1016.5,1012.6,20.5,31.5,0,0
2013-08-03,16,11.1,30.5,0.0,9,48.0,9,9,26.0,19.0,21.0,12.0,1018.6,1014.0,21.6,29.9,0,0
2013-08-04,16,7.9,31.2,0.0,0,43.0,9,2,15.0,20.0,37.0,52.0,1018.0,1013.5,18.2,30.2,0,0
2013-08-05,16,9.1,31.0,0.0,0,48.0,9,1,13.0,19.0,52.0,52.0,1018.1,1013.3,18.8,31.0,0,0
2013-08-06,16,9.5,31.0,0.0,2,43.0,0,2,11.0,19.0,48.0,13.0,1017.1,1013.2,20.0,30.0,0,0
2013-08-07,16,8.9,31.6,0.0,2,41.0,9,10,17.0,20.0,49.0,10.0,1017.4,1012.6,18.1,31.0,0,0
2013-08-08,16,8.5,31.5,0.0,9,43.0,8,9,2.0,20.0,49.0,16.0,1016.5,1012.1,18.4,31.0,0,0
2013-08-09,16,7.9,32.1,0.0,0,43.0,9,0,9.0,19.0,39.0,13.0,1016.0,1010.9,19.9,31.4,0,0
2013-08-10,16,8.5,32.3,0.0,0,41.0,9,9,11.0,22.0,40.0,52.0,1015.2,1011.0,19.3,32.0,0,0
2013-08-11,16,10.2,33.5,0.0,1,30.0,14,4,4.0,9.0,70.0,52.0,1014.8,1010.8,21.6,32.7,0,0
2013-08-12,16,11.3,34.6,0.0,2,35.0,4,2,2.0,15.0,64.0,16.0,1014.4,1009.7,24.0,33.7,0,0
2013-08-13,16,12.9,34.7,0.0,0,37.0,1,2,6.0,17.0,59.0,52.0,1015.1,1010.7,23.0,33.6,0,0
2013-08-14,16,14.5,35.2,0.0,9,35.0,4,9,4.0,17.0,63.0,52.0,1014.8,1010.7,23.8,34.5,0,0
2013-08-15,16,15.2,36.1,0.0,0,26.0,6,3,7.0,9.0,67.0,20.0,1015.5,1010.0,24.8,35.5,0,0
2013-08-16,16,18.5,35.7,0.0,14,26.0,7,10,13.0,9.0,67.0,31.0,1014.8,1009.5,26.5,34.8,0,0
2013-08-17,16,18.5,35.7,0.0,1,28.0,3,2,13.0,11.0,62.0,26.0,1014.1,1009.9,27.2,35.0,0,0
2013-08-18,16,16.9,35.6,0.0,2,41.0,1,0,13.0,9.0,55.0,24.0,1015.6,1010.9,25.4,35.0,0,0
2013-08-19,16,17.5,37.1,0.0,4,44.0,7,1,2.0,19.0,69.0,52.0,1014.7,1009.1,26.0,37.0,0,0
2013-08-20,16,17.5,37.2,0.0,0,44.0,14,0,7.0,19.0,70.0,52.0,1014.0,1009.3,25.0,36.0,0,0
2013-08-21,16,18.1,37.0,0.0,0,31.0,14,0,7.0,15.0,62.0,23.0,1013.7,1009.4,26.1,36.0,0,0
2013-08-22,16,20.6,33.3,0.0,10,31.0,2,10,13.0,15.0,56.0,38.0,1015.3,1011.3,24.7,32.0,0,0
2013-08-23,16,16.4,32.4,0.0,2,46.0,2,2,19.0,17.0,22.0,10.0,1017.6,1013.7,23.1,31.0,0,0
2013-08-24,16,11.8,31.3,0.0,2,44.0,9,2,15.0,19.0,44.0,10.0,1018.8,1013.7,21.3,30.4,0,0
2013-08-25,16,8.4,32.6,0.0,9,39.0,9,0,15.0,17.0,35.0,30.0,1018.1,1013.1,20.3,31.6,0,0
2013-08-26,16,15.5,34.0,0.0,1,46.0,0,9,15.0,19.0,70.0,52.0,1017.5,1012.6,23.5,33.7,0,0
2013-08-27,16,15.9,34.4,0.0,0,39.0,0,9,7.0,20.0,70.0,52.0,1017.6,1012.8,24.5,34.1,0,0
2013-08-28,16,14.4,35.0,0.0,0,28.0,12,10,2.0,15.0,59.0,18.0,1016.5,1011.4,24.3,34.0,0,0
2013-08-29,16,16.0,35.8,0.0,1,33.0,3,0,13.0,20.0,55.0,23.0,1016.1,1010.6,26.5,35.0,0,0
2013-08-30,16,18.3,35.6,0.0,2,26.0,6,2,9.0,17.0,69.0,29.0,1016.3,1011.5,27.0,34.3,0,0
2013-08-31,16,19.4,36.6,0.0,9,43.0,14,8,9.0,17.0,64.0,52.0,1015.8,1011.1,27.4,35.0,0,0
2013-09-01,16,18.5,37.2,0.0,2,54.0,13,2,7.0,24.0,59.0,21.0,1016.5,1011.7,27.5,36.5,0,0
2013-09-02,16,15.3,34.6,0.0,1,52.0,0,1,15.0,28.0,45.0,23.0,1017.9,1012.5,25.5,34.0,0,0
2013-09-03,16,16.7,34.5,0.0,0,50.0,4,2,9.0,28.0,64.0,25.0,1017.4,1012.7,24.0,34.0,0,0
2013-09-04,16,17.2,33.6,0.0,0,59.0,9,1,7.0,22.0,60.0,27.0,1017.1,1012.7,23.5,32.8,0,0
2013-09-05,16,15.7,33.2,0.0,0,59.0,0,2,13.0,28.0,63.0,27.0,1017.1,1012.7,23.2,32.2,0,0
2013-09-06,16,15.7,33.3,0.0,0,56.0,0,0,15.0,20.0,61.0,51.0,1017.5,1012.4,23.6,31.6,0,0
2013-09-07,16,15.2,33.7,0.0,1,41.0,0,0,15.0,24.0,49.0,27.0,1016.9,1011.9,24.6,32.8,0,0
2013-09-08,16,17.9,34.9,0.0,9,35.0,4,0,7.0,9.0,45.0,21.0,1016.7,1010.8,25.2,33.9,0,0
2013-09-09,16,23.4,35.5,0.0,10,31.0,5,10,13.0,11.0,50.0,24.0,1016.1,1009.8,28.0,35.0,0,0
2013-09-10,16,20.8,36.0,0.0,3,28.0,6,10,9.0,9.0,73.0,32.0,1013.8,1008.7,27.1,35.0,0,0
2013-09-11,16,22.2,37.8,0.0,2,33.0,7,3,11.0,7.0,64.0,92.0,1014.2,1009.1,27.4,36.8,0,0
2013-09-12,16,21.4,37.9,0.0,0,30.0,14,1,13.0,11.0,63.0,21.0,1015.4,1009.2,28.3,36.9,0,0
2013-09-13,16,22.6,37.6,0.0,7,26.0,6,13,15.0,11.0,54.0,28.0,1014.5,1008.4,29.2,36.5,0,0
2013-09-14,16,22.5,38.2,0.0,7,30.0,6,14,9.0,15.0,70.0,24.0,1013.1,1007.2,28.5,38.0,0,0
2013-09-15,16,25.4,37.7,0.0,14,28.0,6,4,17.0,9.0,66.0,47.0,1013.1,1007.7,28.7,36.4,0,0
2013-09-16,16,23.9,38.0,0.0,7,33.0,14,7,17.0,7.0,66.0,27.0,1011.8,1006.4,28.7,36.7,0,0
2013-09-17,16,26.6,38.0,0.0,4,41.0,6,9,13.0,13.0,65.0,35.0,1011.3,1005.9,28.8,36.8,0,0
2013-09-18,16,26.1,36.3,0.0,6,50.0,3,14,11.0,9.0,59.0,40.0,1010.0,1006.6,30.0,33.2,0,0
2013-09-19,16,23.9,38.0,0.0,7,28.0,7,12,7.0,7.0,68.0,32.0,1010.9,1006.3,29.0,36.1,0,0
2013-09-20,16,25.1,39.4,0.0,7,33.0,7,4,15.0,11.0,39.0,22.0,1011.1,1006.5,31.9,39.0,0,0
2013-09-21,16,26.9,38.9,0.0,7,39.0,6,6,7.0,9.0,52.0,52.0,1011.8,1007.6,29.0,21.1,0,0
2013-09-22,16,25.4,33.6,0.0,13,33.0,12,13,17.0,7.0,65.0,47.0,1013.4,1009.1,27.0,31.1,0,0
2013-09-23,16,21.7,39.0,0.0,1,39.0,7,15,9.0,11.0,54.0,24.0,1012.6,1006.8,30.1,38.1,0,0
2013-09-24,16,24.0,38.9,0.0,3,33.0,3,6,7.0,17.0,50.0,20.0,1013.4,1008.3,28.5,38.0,0,0
2013-09-25,16,23.2,38.9,0.0,0,30.0,5,5,13.0,13.0,54.0,24.0,1014.1,1009.2,29.0,37.4,0,0
2013-09-26,16,21.0,38.6,0.0,0,31.0,7,2,15.0,17.0,64.0,52.0,1013.5,1008.6,28.3,37.9,0,0
2013-09-27,16,21.2,37.9,0.0,14,28.0,3,7,13.0,7.0,56.0,31.0,1012.7,1007.3,29.0,37.0,0,0
2013-09-28,16,21.7,37.2,0.0,4,37.0,3,1,13.0,15.0,62.0,52.0,1011.8,1006.9,28.5,21.1,0,0
2013-09-29,16,22.5,38.1,0.0,0,39.0,4,1,13.0,22.0,61.0,34.0,1013.1,1006.8,29.3,37.8,0,0
2013-09-30,16,19.3,39.0,0.0,1,44.0,6,2,11.0,20.0,62.0,25.0,1013.0,1007.2,29.0,38.5,0,0
2013-10-01,16,21.0,39.5,0.0,1,39.0,6,1,9.0,24.0,61.0,25.0,1014.5,1008.6,29.0,39.2,0,0
2013-10-02,16,21.6,40.1,0.0,9,35.0,13,9,7.0,17.0,55.0,23.0,1013.9,1008.8,30.2,39.0,0,0
2013-10-03,16,26.9,38.4,0.2,9,67.0,13,8,9.0,17.0,63.0,36.0,1014.0,1008.4,30.3,35.3,0,0
2013-10-04,16,20.9,38.1,0.0,2,43.0,0,2,30.0,13.0,36.0,13.0,1014.0,1007.8,30.1,37.0,0,0
2013-10-05,16,18.9,38.5,0.0,15,26.0,7,1,11.0,11.0,56.0,13.0,1012.4,1006.4,28.5,38.0,0,0
2013-10-06,16,22.9,38.5,0.0,5,39.0,6,8,15.0,9.0,52.0,59.0,1012.1,1006.5,29.6,38.0,0,0
2013-10-07,16,24.8,39.0,0.0,5,43.0,7,10,11.0,13.0,48.0,21.0,1011.2,1006.4,31.0,38.4,0,0
2013-10-08,16,27.2,39.6,0.0,6,35.0,14,11,15.0,20.0,62.0,33.0,1012.1,1007.1,29.4,37.6,0,0
2013-10-09,16,25.9,41.5,0.0,3,33.0,14,2,17.0,17.0,39.0,21.0,1012.7,1006.8,31.7,40.8,0,0
2013-10-10,16,26.9,40.7,0.0,1,31.0,6,13,11.0,7.0,35.0,21.0,1012.4,1007.0,34.0,39.9,0,0
2013-10-11,16,24.6,39.5,0.0,9,31.0,3,7,9.0,17.0,52.0,21.0,1011.8,1006.6,30.1,39.2,0,0
2013-10-12,16,24.1,40.1,0.0,9,41.0,7,2,15.0,28.0,47.0,17.0,1011.8,1005.7,30.0,39.4,0,0
2013-10-13,16,26.4,40.8,0.0,0,48.0,6,0,13.0,19.0,57.0,23.0,1011.1,1006.1,30.5,40.0,0,0
2013-10-14,16,27.3,37.0,0.0,4,50.0,0,9,6.0,0.0,62.0,86.0,1014.0,1008.5,30.5,26.8,0,1
2013-10-15,16,23.5,35.5,12.0,5,48.0,9,11,7.0,17.0,64.0,37.0,1015.0,1010.4,29.0,35.0,1,1
2013-10-16,16,24.1,37.6,2.2,11,46.0,8,8,11.0,30.0,56.0,93.0,1014.7,1009.7,30.0,35.0,1,0
2013-10-17,16,25.2,22.6,0.0,5,33.0,6,10,15.0,9.0,67.0,30.0,1013.5,1008.1,29.7,38.0,0,0
2013-10-18,16,12.0,39.9,0.0,2,41.0,3,2,13.0,22.0,70.0,93.0,1013.1,1007.8,16.7,35.0,0,0
2013-10-19,16,23.5,39.8,0.0,1,43.0,14,9,7.0,24.0,57.0,29.0,1013.1,1007.5,31.1,39.0,0,0
2013-10-20,16,26.3,40.8,0.0,0,43.0,13,1,7.0,11.0,60.0,52.0,1012.1,1006.0,31.0,21.1,0,0
